train_loss,validation_loss,train_accuracy,validation_accuracy,learning_rate
0.046449953046963297,0.026326926757006885,0.9884417808219178,0.992686170212766,1e-05
0.03652139474557007,0.023026154173458827,0.990439497716895,0.995345744680851,1e-05
0.02974317008767651,0.021855147349885962,0.9912480975939258,0.9946808510638298,1e-05
0.02588365625347687,0.019083679562058063,0.9922945205479452,0.9946808510638298,1e-05
0.024166834355809314,0.018196669003450648,0.9925323441692683,0.9933510638297872,1e-05
0.019465610409194294,0.018002775778865165,0.9948630136986302,0.9946808510638298,1e-05
0.01772986560117466,0.015547746632054963,0.9945300610642455,0.995345744680851,1e-05
0.017770711576686235,0.01605393007296098,0.9944349315068494,0.9940159574468085,1e-05
